idtweet,texto,data_tweet,emocao,emocaoId,quant_pessoa,classificador,classificadorId
1128974881503105024,ate parece povo educado idiotasuteis todospelaeducacao,1614246646963,alegria,0,1,Com emoção,2
1128974881503105024,ate parece povo educado idiotasuteis todospelaeducacao,1614246646963,ironia,5,1,Com ironia,1
1128728523923951619,naruapelaeducacao todospelaeducacao,1614246646938,raiva,3,1,Com emoção,2
1133878893604196353,vai pois capacidade passado federal dia30meufilhonaovai,1614246646947,alegria,0,1,Com emoção,2
1133878893604196353,vai pois capacidade passado federal dia30meufilhonaovai,1614246646947,ironia,5,2,Com ironia,1
1128756408437170177,melhor debora bloch mostrar reclama protesto educacao precisam naruapelaeducacao forabolsonaro,1614246646959,nulo,6,1,Sem emoção,0
1133453773123272704,sabe porque vc deve participar grevegeral proximo dia 14 precisa motivo ir ruas quintafeira 30m defender educacao tal 10 motivos dia30vaisermaior tsunamidaeducacao,1614246646915,alegria,0,1,Com emoção,2
1128818712553893894,presidente vcs votaram todospelaeducacao,1614246646880,nulo,6,1,Sem emoção,0
1134081526445027328,dia30meufilhonaovai dia30euvoutrabalhar,1614246646874,nulo,6,1,Sem emoção,0
1134228443611222017,30mpelaeducacao,1614246646819,nulo,6,1,Sem emoção,0
1133134467881668609,pode parar agora tentar aparecer enganar povo percebemos fizeram vamos esquecer voces tentaram colocar acima vontade popular achando responsaveis tudo enterraram povo dono imbecis brasilnasruas,1614246646914,raiva,3,1,Com emoção,2
1128188029238239232,amanha vou rua defender vamos juntar causa todos educacao nordestemeulindo ufpb unbsualinda estudantes cidadania todospelaeducacao esperanca,1614246646980,alegria,0,1,Com emoção,2
1134177102171967489,dia30euvoutrabalhar dia30meufilhonaovai,1614246646958,alegria,0,1,Com emoção,2
1134177102171967489,dia30euvoutrabalhar dia30meufilhonaovai,1614246646958,amor,1,1,Com emoção,2
1134177102171967489,dia30euvoutrabalhar dia30meufilhonaovai,1614246646958,nulo,6,1,Sem emoção,0
1130086677148573697,dia 30m ate chegar 14jun todo dia varias categorias greve ate grevegeral,1614246646983,raiva,3,1,Com emoção,2
1132785469798985733,orgulho estar apoiando reformas presidente jair bolsonaro brasilnasruas,1614246646889,alegria,0,1,Com emoção,2
1134237176756146176,estudou q estudar virar policia militar 30mpelaeducacao,1614246646936,raiva,3,1,Com emoção,2
1161442420325847042,undiacomohoy 13a 1941 nace cesar costa cantante mexicano,1614246646980,alegria,0,1,Com emoção,2
1161442420325847042,undiacomohoy 13a 1941 nace cesar costa cantante mexicano,1614246646980,nulo,6,1,Sem emoção,0
1156602600999006219,13a,1614246646927,nulo,6,1,Sem emoção,0
1128960531388338176,estudantes querem mantenham verba educacao qualquer outra bandeira levantada manifesto coisa oportunista mau carater tsunamidaeducacao naruapelaeducacao,1614246646992,medo,2,1,Com emoção,2
1128736462697111552,uns listas idiotas inuteis danilo gentili regina duarte ana hickmann moro vendido tsunamidaeducacao grevegeraldaeducacao naruapelaeducacao,1614246646824,raiva,3,1,Com emoção,2
1134223314715627520,luta codeputada amiga paula aparecida gostamos rua gabinete 30mpelaeducacao 30m tsunami30m educacao educacaoeresistencia,1614246646891,ironia,5,1,Com ironia,1
1129406822694182913,magem pelados balburdia imagina,1614246646901,ironia,5,1,Com ironia,1
1134225767133601797,fortaleza ce hoje tarde saindo praca gentilandia lugar concentracao todes la partidos movimentos autonomos so participou acha educacao publica qualidade importante 30mpelaeducacao 30mfortaleza,1614246646759,raiva,3,3,Com emoção,2
1133097658388746240,brasilnasruas brasil olavotemrazao conservapower,1614246646855,nulo,6,2,Sem emoção,0
1128837795248783360,lula sindicalismo quase sinonimo falar lembrar outro impossivel apesar opiniao pessoal gostar aceitavel manifestacoes paralelas opiniao vc leu ate aqui parabens 15m todospelaeducacao tsunamidaeducacao,1614246646821,alegria,0,1,Com emoção,2
1128829063282536453,pernambuco enfrentando crepusculo educacao tsunamidaeducacao naruapelaeducacao pernambuco elenao,1614246646969,nulo,6,1,Sem emoção,0
1134212721254252544,professor direito falando 30mpelaeducacao,1614246646983,ironia,5,1,Com ironia,1
1133817946063687680,vendo tag dia30meufilhonaovai medo puro medo povo rua organicamente medo voz estudantes juventude desesperados vai gigante 30m,1614246646828,alegria,0,1,Com emoção,2
1133817946063687680,vendo tag dia30meufilhonaovai medo puro medo povo rua organicamente medo voz estudantes juventude desesperados vai gigante 30m,1614246646828,raiva,3,1,Com emoção,2
1128834668311306240,ninguem ia soltar mao ninguem tai soltar todospelaeducacao,1614246646890,alegria,0,1,Com emoção,2
1128834668311306240,ninguem ia soltar mao ninguem tai soltar todospelaeducacao,1614246646890,ironia,5,1,Com ironia,1
1132778835206909953,parabens voce caio salvaram debate politico brasilnasruas,1614246646938,alegria,0,3,Com emoção,2
1132778835206909953,parabens voce caio salvaram debate politico brasilnasruas,1614246646938,amor,1,1,Com emoção,2
1128855834266689537,historia ufes contra cortes educacao publica via naruapelaeducacao tsunamidaeducacao 15m,1614246646892,raiva,3,1,Com emoção,2
1128855834266689537,historia ufes contra cortes educacao publica via naruapelaeducacao tsunamidaeducacao 15m,1614246646892,nulo,6,1,Sem emoção,0
1130587232035921926,30m bb,1614246646982,nulo,6,2,Sem emoção,0
1133877136807354368,odio tranquilao vc parece estar espumando boca bota agasalho vai esfriar amanha boa noite dia30meufilhonaovai,1614246646993,ironia,5,1,Com ironia,1
1132828942824607744,afundando mentira leva brasilnasruas,1614246646925,raiva,3,1,Com emoção,2
1132828942824607744,afundando mentira leva brasilnasruas,1614246646925,tristeza,4,1,Com emoção,2
1133125060808593408,voz ruas precisam ecoar galerias congresso fazer verdadeiros representantes escolham brasil brasileiros servir interesses escusos republicanos grandedia brasilnasruas,1614246646965,raiva,3,1,Com emoção,2
1177919403641511936,when tacha said she will be bigger than the winner even if she doesnt win she wasnt lying 50m just like dat even the winner will get 30m in cash this god is so good god of tacha locate bbnaija,1614246646792,alegria,0,1,Com emoção,2
1129225609954111489,maravilhosa todospelaeducacao bolsonaroinimigodaeducacao,1614246646950,alegria,0,1,Com emoção,2
1161026442160988161,amanha rua 13a tsunami13a tsunamidaeducacao,1614246646893,nulo,6,1,Sem emoção,0
1128802831127982080,tsunamidaeducacao naruapelaeducacao,1614246646881,nulo,6,1,Sem emoção,0
1128422846340923392,cortes educacao tsunamidaeducacao,1614246646774,raiva,3,1,Com emoção,2
1134106930283237376,jerry matalawe mestrando antropologia ufba salvadorba 30mpelaeducacao brasilpelaeducacao foto felipe milanez,1614246646870,nulo,6,1,Sem emoção,0
1134196395425095682,noite caiu hermes fontes tomada 30m aracaju 30mpelaeducacao brasilpelaeducacao,1614246646824,nulo,6,1,Sem emoção,0
1134420799081865216,brasilpelaeducacao,1614246646960,nulo,6,1,Sem emoção,0
1134282579128049665,30mpelaeducacao 30mjaemaior brasilpelaeducacao brasilnasruas,1614246646984,nulo,6,2,Sem emoção,0
1134245722189107201,imagem resumiu tudo sobre caras marolinha30m,1614246646847,nulo,6,1,Sem emoção,0
1132789924950925312,brasilnasruas mulher sogra,1614246646967,amor,1,1,Com emoção,2
1134246203288412161,revolta toda fracasso marolinha30m so pode,1614246646929,nulo,6,1,Sem emoção,0
1134152998303674368,studentled strike against austerity in education in brazil 30m naruapelaeducacao brasilpelaeducacao,1614246646785,nulo,6,1,Sem emoção,0
1134244071629869056,deveriam fazer proposta cn alguem ai acha topariam jogava logo colo parlamentares problema livrava dessa palhacada esquerda marolinha30m,1614246646916,raiva,3,1,Com emoção,2
1128725992590192646,campos goytacazes defesa educacao pesquisa foto kevin oliveira naruapelaeducacao tsunamidaeducacao,1614246646961,nulo,6,1,Sem emoção,0
1135172998321922049,parabens prof decreto 97412019 prejudica funcionamento universidades institutos federais pressionarmos governo recuar fechamento setembro ocorrera colocar deforma previdencia salvacao engodo sentido 30m,1614246646887,medo,2,1,Com emoção,2
1135172998321922049,parabens prof decreto 97412019 prejudica funcionamento universidades institutos federais pressionarmos governo recuar fechamento setembro ocorrera colocar deforma previdencia salvacao engodo sentido 30m,1614246646887,ironia,5,1,Com ironia,1
1128432883524354050,tsunamidaeducacao bolsonaro treme diz q vai rever cortes educacao todos ruas amanha,1614246646923,alegria,0,1,Com emoção,2
1134243751717691392,30mpelaeducacao paulo linda,1614246646830,amor,1,1,Com emoção,2
1132782800766164993,brasilnasruas,1614246646962,nulo,6,1,Sem emoção,0
1134111174172303361,ultimos grupos saindo campo grande 1150 facil 30k salvadorba tsunami30m 30mpelaeducacao todospelaeducacao,1614246646792,nulo,6,1,Sem emoção,0
1133874963990142986,achando q so fiocruz q sofre ministro relacoes exteriores diz q aumento temperatura global deu pq agora termostatos perto asfalto tsunami30m 30mpelaeducacao bandnewsfm jn jg globonews g1,1614246646933,ironia,5,2,Com ironia,1
1134107399982342144,dia30meufilhonaovai,1614246646864,alegria,0,1,Com emoção,2
1161422457389092865,arrogancia vem antes queda 13agostotsunamieducacao 13a tsunami13deagosto tsunami13agosto educacao agoraerua,1614246646817,ironia,5,1,Com ironia,1
1134177261945610240,disso usa disso cuida dizia avo governo acredita pessoas brasilpelaeducacao,1614246646950,alegria,0,1,Com emoção,2
1134177261945610240,disso usa disso cuida dizia avo governo acredita pessoas brasilpelaeducacao,1614246646950,ironia,5,1,Com ironia,1
1128993477839265792,tsunamidaeducacao naruapelaeducacao 15m todospelaeducacao forabolsonaro lulalivrequintasdv,1614246646932,nulo,6,1,Sem emoção,0
1132786300770234368,nordeste abriu olhos somostodosbolsonaro brasilnasruas domingopelobrasil,1614246646982,alegria,0,1,Com emoção,2
1133464574789865472,30m confira convocatoria maria jesus militante terra ceara integrante coletivo nacional educacao mst defesa educacao dia 30 dia luta resistencia popular brasilemdefesadaeducacao,1614246646889,alegria,0,1,Com emoção,2
1155620567736901632,findi encerrando antes jogar umas partidas fifa posso esquecer euapoiomanu morocriminoso deltancorrupto glennlutapelobrasil 13anasruas tsunami13a,1614246646892,alegria,0,1,Com emoção,2
1155620567736901632,findi encerrando antes jogar umas partidas fifa posso esquecer euapoiomanu morocriminoso deltancorrupto glennlutapelobrasil 13anasruas tsunami13a,1614246646892,raiva,3,1,Com emoção,2
1134244727409299457,pau cu desse fdp obama marolinha30m,1614246646960,raiva,3,1,Com emoção,2
1133830277824995328,dia30meufilhonaovai,1614246646942,nulo,6,1,Sem emoção,0
1131387941656440833,dia30vaisermaior tsunamidaeducacao,1614246646826,nulo,6,1,Sem emoção,0
1132789904403062784,brasilnasruas av paulista,1614246646893,nulo,6,1,Sem emoção,0
1128822308171329536,tsunamidaeducacao naruapelaeducacao 15m grevenacionaldaeducacao,1614246646981,nulo,6,1,Sem emoção,0
1133879889394917379,dia30meufilhonaovai,1614246646855,alegria,0,1,Com emoção,2
1134227535951273989,30m,1614246646892,nulo,6,1,Sem emoção,0
1133851386809077760,dia30meufilhonaovai,1614246646873,nulo,6,1,Sem emoção,0
1133856826188095490,valdirene nome feio capeta pqp dia30meufilhonaovai,1614246646797,alegria,0,2,Com emoção,2
1133856826188095490,valdirene nome feio capeta pqp dia30meufilhonaovai,1614246646797,amor,1,1,Com emoção,2
1133856826188095490,valdirene nome feio capeta pqp dia30meufilhonaovai,1614246646797,ironia,5,1,Com ironia,1
1134211738281398276,loading marolinha30m,1614246646835,nulo,6,1,Sem emoção,0
1161305551248207873,sindibel convoca servidoras servidores unirem centrais sindicais ato contra reforma previdencia nesta tercafeira 13 agosto concentracao 17 horas praca assembleia vamos luta contraareformadaprevidencia tsunami13agosto,1614246646801,alegria,0,1,Com emoção,2
1161305551248207873,sindibel convoca servidoras servidores unirem centrais sindicais ato contra reforma previdencia nesta tercafeira 13 agosto concentracao 17 horas praca assembleia vamos luta contraareformadaprevidencia tsunami13agosto,1614246646801,amor,1,1,Com emoção,2
1133184407186157576,brasilnasruas tambem,1614246646960,alegria,0,1,Com emoção,2
1133184407186157576,brasilnasruas tambem,1614246646960,amor,1,1,Com emoção,2
1133184407186157576,brasilnasruas tambem,1614246646960,nulo,6,1,Sem emoção,0
1133830532612132864,amanha vai dia coques cabecinhas uteis dia30meufilhonaovai,1614246646866,nulo,6,1,Sem emoção,0
1128783189290422282,naruapelaeducacao brasil,1614246646959,medo,2,1,Com emoção,2
1130477047397199872,30m,1614246646832,nulo,6,2,Sem emoção,0
1132780362998984706,arruaceiros universitarios balburdiaria feita defende educacao tipo manifestacao minions defendem orgulhogado brasilnasruas foliadoscusprolapsados flopou ufpr,1614246646778,raiva,3,1,Com emoção,2
1132780362998984706,arruaceiros universitarios balburdiaria feita defende educacao tipo manifestacao minions defendem orgulhogado brasilnasruas foliadoscusprolapsados flopou ufpr,1614246646778,ironia,5,1,Com ironia,1
1133844260841766914,dia30meufilhonaovai dia semana fazem protesto enquanto cidadao bem faz domingo civilizadamente lutem estudo presidiario lula preso,1614246646929,raiva,3,1,Com emoção,2
1133159885598810114,brasilnasruas,1614246646820,nulo,6,1,Sem emoção,0
1133471484834398208,jornada defesa educacao publica universidades federais institutos federais encontro marcado neste 30m ruas todo pais lute,1614246646889,nulo,6,1,Sem emoção,0
1148353890468995072,nego universidade delicia balburdia,1614246646806,ironia,5,1,Com ironia,1
1128801879843065857,todospelaeducacao caes ladram caravana passa,1614246646928,nulo,6,1,Sem emoção,0
1145479246443425799,gado fascista nazista robos resposta povo brasileiro euconfionomoro brasilnasruas gleengreenwaldnacadeia,1614246646946,raiva,3,1,Com emoção,2
1145479246443425799,gado fascista nazista robos resposta povo brasileiro euconfionomoro brasilnasruas gleengreenwaldnacadeia,1614246646946,ironia,5,1,Com ironia,1
1148345423796539393,acompanhando sosfundoamazonia contraareformadaprevidencia,1614246646934,nulo,6,2,Sem emoção,0
1128837294365007872,educacao despesa investimento todospelaeducacao tiramaodomeuif tiramaodaminhafederal,1614246646835,raiva,3,1,Com emoção,2
1128416628021112832,tsunamidaeducacao,1614246646946,nulo,6,1,Sem emoção,0
1126156274272538626,absurdo tiramaodaminhafederal tiraamaodomeuif,1614246646939,raiva,3,1,Com emoção,2
1128830306675449856,juizdefora linda tsunamidaeducacao naruapelaeducacao 15m todospelaeducacao,1614246646864,nulo,6,1,Sem emoção,0
1134214310811635712,brasilpelaeducacao,1614246646890,nulo,6,2,Sem emoção,0
1134246754700988417,30mpelaeducacao,1614246646794,nulo,6,1,Sem emoção,0
1129003743654158339,destruicao previdencia p guedes visa unicamente tal fgts pis dar poupanca pobres elite rentista previdencia social petroleo presal descoberto petrobras fiesp reformadaprevidencia naruapelaeducacao sbt,1614246646947,raiva,3,3,Com emoção,2
1128396671539458048,owwww manter tag primeiro tsunamidaeducacao,1614246646861,nulo,6,1,Sem emoção,0
1134123999930322944,dia30euvoutrabalhar dia30meufilhonaovai,1614246646965,nulo,6,1,Sem emoção,0
1134540707786608642,vamos todos apoialoministro weimtraub balburdiabalburdiabalburdia epor favoracabe balburdia exmosmembros stf deveriam trabalhar pouco maispois sempre reclamando pilhas processosmas proteger canhotos tempo sobrando,1614246646871,raiva,3,1,Com emoção,2
1145476852825382912,grande dia brasilnasruas,1614246646961,alegria,0,1,Com emoção,2
1145476852825382912,grande dia brasilnasruas,1614246646961,medo,2,1,Com emoção,2
1145476852825382912,grande dia brasilnasruas,1614246646961,nulo,6,1,Sem emoção,0
1132846189811032067,excelente entendimento brasilnasruas grandedia,1614246646943,alegria,0,1,Com emoção,2
1134234277506428928,balburdia bh comecou andar 30mpelaeducacao,1614246646966,alegria,0,1,Com emoção,2
1134234277506428928,balburdia bh comecou andar 30mpelaeducacao,1614246646966,ironia,5,1,Com ironia,1
1133881411151306753,camara proibiu uso expressao centrao consigo entender porque centrao gosta chamado centrao centrao palavrao dia30meufilhonaovai,1614246646839,nulo,6,1,Sem emoção,0
1134178918834089993,dia30euvoutrabalhar partido brasil,1614246646856,alegria,0,1,Com emoção,2
1128388886181416962,todo brasil chegam relatos bolsas bloqueadas confirmou so recursos pagar bolsas ate setembro voce lutar bolsa vai acabar 15m tsunamidaeducacao,1614246646978,nulo,6,1,Sem emoção,0
1129007225194913797,enquanto educacao havera luta forabolsonaro tiraamaodomeuif todospelaeducacao bolsonaroenvergonhaobrasil,1614246646936,alegria,0,1,Com emoção,2
1132785385975812097,brasilnasruas,1614246646786,nulo,6,1,Sem emoção,0
1134213470021476352,kkkk vai fude quero ver vc passar unb deixa guarda chuva aberto ministro prq tachovendoprotesto 30mpelaeducacao brasilpelaeducacao,1614246646933,raiva,3,1,Com emoção,2
1132785215066263552,brasilnasruas,1614246646925,nulo,6,1,Sem emoção,0
1161190126321569792,pymesunidas felizmartes 13deagosto desde jaen optica confianza cuidamos salud ocular con los ultimos avances medicos y productos,1614246646934,nulo,6,1,Sem emoção,0
1128760606583087110,contraocortenaeducacao contraareformadaprevidencia,1614246646978,nulo,6,2,Sem emoção,0
1158200427080540161,13deagosto 13deagostogrevegeral,1614246646822,nulo,6,1,Sem emoção,0
1139493457628684289,amo povo patrao entende greve vai prejudicar trabalhador jura pe junto reforma trabalhista vai dar prra negociar vai pagar cara quer saber voce metro vai pagar sim aham grevegeral brasilnasruas,1614246646991,ironia,5,1,Com ironia,1
1132783435498622976,aham ceu cor rosa brasilnasruas,1614246646969,nulo,6,1,Sem emoção,0
1134133875356119041,pln4aprovaja dia30meufilhonaovai,1614246646958,nulo,6,2,Sem emoção,0
1134203760639651840,assim passou marolinha30m,1614246646933,ironia,5,1,Com ironia,1
1134203323266011136,manifestacao esquerda hj sobre educacao sim alfabetizar luladrao assim podera ler carta papa comunista dia30euvoutrabalhar,1614246646914,ironia,5,1,Com ironia,1
1133850107730956288,dia30meufilhonaovai,1614246646932,nulo,6,1,Sem emoção,0
1161405230300504065,bonito hj ver juventude estudantes rua bom juntarmos denunciar desmonte educacao ciencia conteudo nacional orgulho uff tsunamidaeducacao 13a lulalivre,1614246646942,alegria,0,1,Com emoção,2
1134234613348536320,marolinha30m bonito hein,1614246646881,nulo,6,1,Sem emoção,0
1136003207812005889,brasilnasruas,1614246646982,raiva,3,1,Com emoção,2
1132854136892997633,brasilnasruas,1614246646819,nulo,6,1,Sem emoção,0
1131349995561656320,dia30vaisermaior educacaoecoisaseria todospelaeducacao,1614246646914,nulo,6,1,Sem emoção,0
1129544301510369280,tsunamidaeducacao todospelaeducacao nasruaspelaeducacao 15m,1614246646958,nulo,6,1,Sem emoção,0
1132780880437633031,reduzidas iremos proximas eleicoes lembrar vossa excelencia hora votar respeite povo vai ruas bandeiras partidos politicos ideologia violencia interesses monetarios pares entenderam recado brasilnasruas,1614246646951,raiva,3,2,Com emoção,2
1132780880437633031,reduzidas iremos proximas eleicoes lembrar vossa excelencia hora votar respeite povo vai ruas bandeiras partidos politicos ideologia violencia interesses monetarios pares entenderam recado brasilnasruas,1614246646951,ironia,5,1,Com ironia,1
1128817951694630913,tsunamidaeducacao todospelaeducacao 15m,1614246646827,nulo,6,1,Sem emoção,0
1134260370909138945,resistiremos perante cortes feitos governo federal atingindo universidades educacao basica faculdades particulares recebem recursos fies prouni enfim atingindo educacao brasil tsunamidaeducacao 30m,1614246646920,raiva,3,1,Com emoção,2
1128752700269547520,brasil educacao manifestacoes espalhadas brasil contra cortes mec educacao orgulho tsumanidaeducacao levantedoslivros naruapelaeducacao todospelaeducacao,1614246646874,alegria,0,1,Com emoção,2
1159590051614986241,13a tsunamidaeducacao tsunami13a vai luta,1614246646891,alegria,0,1,Com emoção,2
1133023682987790336,todospelaeducacao vamosparaasruassim dia30seramaior tsunamidaeducacao forabolsonaro,1614246646893,raiva,3,1,Com emoção,2
1128809354273185792,todospelaeducacao,1614246646980,nulo,6,1,Sem emoção,0
1128790708578603013,todos juntos tsunamidaeducacao naruapelaeducacao,1614246646840,amor,1,1,Com emoção,2
1132676843583283200,pec tartaruga aposentadoria pobre foliadoscusprolapsados lutepelasuaaposentadoria 30mvaisermaior 30m,1614246646904,ironia,5,1,Com ironia,1
1161283792033787904,fortaleza ce 13a todomundonarua lulalivre mariellepresente todospelaeducacao grevegeral elenao politica vazajato tsunamidaeducacao tsunamidaeducacao 13a todomundonarua somostodosantifascistas tsunami13a,1614246646960,nulo,6,1,Sem emoção,0
1126242115082686469,presidente vinha recebendo apoio eleitoral democratico afinal eleito presidente agora mexeu instituicao sagrada ifrn briga compro tiraamaodomeuif,1614246646934,ironia,5,1,Com ironia,1
1157406188117491712,paulofreire tao revolucionario ate hoje questionam 13 agosto todos ruas educacao r 6 bilhoes cortes forabolsonaro 13a tsunami13a todospelaeducacao sinprodfbrasilia cut,1614246646875,alegria,0,1,Com emoção,2
1132796815273877505,aqui recife show brasilnasruas,1614246646949,nulo,6,1,Sem emoção,0
1133843834960527366,dessa thread dia30meufilhonaovai,1614246646829,nulo,6,1,Sem emoção,0
1132830624723685384,lindo brasilnasruas,1614246646967,alegria,0,1,Com emoção,2
1132830624723685384,lindo brasilnasruas,1614246646967,ironia,5,1,Com ironia,1
1132830624723685384,lindo brasilnasruas,1614246646967,nulo,6,1,Sem emoção,0
1128727153267363845,casa grande surta senzala aprende ler naruapelaeducacao,1614246646898,raiva,3,1,Com emoção,2
1128418452442701830,acredito rapaziada segue frente segura rojao ponho fe fe mocada foge fera enfrenta leao vou luta juventude corre raia troco nada amanha tsunamidaeducacao,1614246646964,alegria,0,1,Com emoção,2
1161625597698871296,cartaz merecido elenao lutepelaeducacao todospelaeducacao conhecaoutrascidades knowothercities ufpel satolep pelotasrs fotografia fotografiaurbana photography streetphotography pelotas brazil,1614246646896,raiva,3,1,Com emoção,2
1134098698739290113,dia30meufilhonaovai,1614246646835,nulo,6,1,Sem emoção,0
1128411063823806465,tsunamidaeducacao combater fascismo,1614246646940,medo,2,1,Com emoção,2
1133853099737530369,dia30meufilhonaovai recallnao,1614246646891,alegria,0,1,Com emoção,2
1134242285716213766,melhor coisa vi hoje bolsominion puto parado meio transito causa onde andar ganhei dia 30mpelaeducacao,1614246646862,amor,1,1,Com emoção,2
1132782430836994060,gracasem uso criminoso universidades federais proposito defender corruptos corporacoes brasilnasruas,1614246646967,raiva,3,1,Com emoção,2
1129080695182307328,concordo vc castanhari todospelaeducacao,1614246646861,alegria,0,1,Com emoção,2
1128731884928864257,situacao vivemos so explicada futuro cabe politizados fazer valer narrativa tsunamidaeducacao naruapelaeducacao lulalivrequartasdv,1614246646809,ironia,5,1,Com ironia,1
1134217200045309952,pega fogo cae 30mpelaeducacao tsunami30m,1614246646772,ironia,5,1,Com ironia,1
1134122024056578053,30mpelaeducacao tsunami30m brasilpelaeducacao 30m tsunamidaeducacao hoje governador valadares mg,1614246646927,alegria,0,1,Com emoção,2
1134256811446546433,protesto saiu midia internacional chupa cholamais tsunamidaeducacao 30mpelaeducacao brasilpelaeducacao students protest across brazil over jair bolsonaros sweeping cuts education,1614246646883,alegria,0,1,Com emoção,2
1134256811446546433,protesto saiu midia internacional chupa cholamais tsunamidaeducacao 30mpelaeducacao brasilpelaeducacao students protest across brazil over jair bolsonaros sweeping cuts education,1614246646883,amor,1,1,Com emoção,2
1134256811446546433,protesto saiu midia internacional chupa cholamais tsunamidaeducacao 30mpelaeducacao brasilpelaeducacao students protest across brazil over jair bolsonaros sweeping cuts education,1614246646883,ironia,5,1,Com ironia,1
1134219258949505026,vamos subir marolinha30m,1614246646931,nulo,6,1,Sem emoção,0
1134217619635154949,multidao candelaria rio janeiro estudantes trabalhadores trabalhadoras defesa educacao contra cortes bolsonaro foto pedro rocha 30m 30mpelaeducacao brasilpelaeducacao,1614246646868,alegria,0,2,Com emoção,2
1134200090820775936,pln4aprovaja dia30euvoutrabalhar juntos fortes,1614246646918,raiva,3,1,Com emoção,2
1134062523844616193,30m tsunami30m 30mpelaeducacao dia30euvousim dia30vaisermaior naruapelaeducacao salveocodigoflorestal,1614246646966,nulo,6,1,Sem emoção,0
1139243571431784448,greve geral tod mobilizados nesta sextafeira 14 contra proposta reforma previdencia desemprego desmontes educacao ato fortaleza 10h praca bandeira grevegeral 14j contraareformadaprevidencia emdefesadaaposentadoria,1614246646830,medo,2,1,Com emoção,2
1132795129885073410,brasilnasruas,1614246646932,nulo,6,2,Sem emoção,0
1159238216207228928,dia 13a vai gigante quero pais volta pais filhos quero lulalivrelulavivo querem matar venham estaremos ruas lutando defendamlulaurgente,1614246646982,alegria,0,1,Com emoção,2
1129039843487551490,voltei twitter agradecer dizer fiquei feliz ver tanta gente querida prol educacao 15m todospelaeducacao,1614246646933,alegria,0,1,Com emoção,2
1134125338139774976,dia30euvoutrabalhar dia30meufilhonaovai,1614246646758,nulo,6,1,Sem emoção,0
1128954297377611781,veras filho foge luta todospelaeducacao tsunamidaeducacao,1614246646948,alegria,0,1,Com emoção,2
1128954297377611781,veras filho foge luta todospelaeducacao tsunamidaeducacao,1614246646948,ironia,5,1,Com ironia,1
1128954297377611781,veras filho foge luta todospelaeducacao tsunamidaeducacao,1614246646948,nulo,6,1,Sem emoção,0
1132798045660286982,brasilnasruas pressionar congresso queremos reformas menos crimes,1614246646903,raiva,3,1,Com emoção,2
1130098383828525056,30m noscansamos,1614246646981,nulo,6,2,Sem emoção,0
1134346132149219329,entender comentario dia30euvoutrabalhar,1614246646771,ironia,5,1,Com ironia,1
1128994261427478528,tiraamaodomeuif tiramaodaminhafederal universidadescontrabolsonaro educacao eudefendoasinstituicoesfederais eudefendoaeducacao eudefendoauniversidadepublica,1614246646964,nulo,6,1,Sem emoção,0
1132796023083032576,brasilnasruas,1614246646966,alegria,0,1,Com emoção,2
1132796023083032576,brasilnasruas,1614246646966,amor,1,1,Com emoção,2
1128439621044658176,choro vela educacao toda amanha so calar tsunamidaeducacao 15m bora la povo greve mantida,1614246646944,alegria,0,1,Com emoção,2
1128439621044658176,choro vela educacao toda amanha so calar tsunamidaeducacao 15m bora la povo greve mantida,1614246646944,raiva,3,1,Com emoção,2
1128807412901793793,balburdia voce fazer chacota crenca alguem usem videos alegar insanidade quanto ministrar direito liberdade religiosa todos intolerancia religiosa crime lei n11635 27 dezembro 2007,1614246646941,raiva,3,2,Com emoção,2
1128807412901793793,balburdia voce fazer chacota crenca alguem usem videos alegar insanidade quanto ministrar direito liberdade religiosa todos intolerancia religiosa crime lei n11635 27 dezembro 2007,1614246646941,tristeza,4,1,Com emoção,2
1132779463417171971,blablabla baboseiras aff so ve quer governo ficou forte demonstracao popular ponto final resto disse acima blablabla brasilnasruas,1614246646992,raiva,3,1,Com emoção,2
1132779463417171971,blablabla baboseiras aff so ve quer governo ficou forte demonstracao popular ponto final resto disse acima blablabla brasilnasruas,1614246646992,ironia,5,1,Com ironia,1
1132788430583283713,brasilnasruas bate babaca,1614246646890,raiva,3,1,Com emoção,2
1132839979070230528,amanha indico brasilnasruas,1614246646965,nulo,6,2,Sem emoção,0
1134658950610194433,poderia chegado casa cedo poderia fiquei faculdade jogando forca balburdia,1614246646963,ironia,5,1,Com ironia,1
1128826702740828167,hora idiotas uteis derrubarem pseudo governante todospelaeducacao,1614246646797,alegria,0,1,Com emoção,2
1136717767531487232,brasilnasruas ir ruas toda semana iremos vamos pagar rombo economico previdenciario feitos pt,1614246646994,raiva,3,1,Com emoção,2
1159216818298544130,verdade vai troco dia 13 todos rua mostrar indignacao tsunami13a,1614246646756,raiva,3,1,Com emoção,2
1134221601040457728,movilizacion noscansamos 30m vea el descontento las personas con sentido comun,1614246646958,nulo,6,1,Sem emoção,0
1132779202074284033,brasilnasruas,1614246646927,nulo,6,1,Sem emoção,0
1133800459477671936,todospelaeducacao tsunamidaeducacao tiraamaodaminhafederal dia30seramaior,1614246646891,nulo,6,1,Sem emoção,0
1128827763278983169,educacao despesa investimento ensino publico todos niveis qualidade valorizacao profissionais area avanco pais respeito povo educacao conhecimento todospelaeducacao tsunamidaeducacao,1614246646966,raiva,3,1,Com emoção,2
